"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Quebec","2016A000224","Excluding sales taxes","Garments","Dollars","81","millions","6","v99923316","6.1.10","7774.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Garments","Dollars","81","millions","6","v99923316","6.1.10","6683.4","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Garments","Dollars","81","millions","6","v99923316","6.1.10","7646.8","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Garments","Dollars","81","millions","6","v99923316","6.1.10","9131.8","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","240.5","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","239.8","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","236.5","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","229.3","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","234.1","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","238.5","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","241.8","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","236.4","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","231.2","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","218.6","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","217.2","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","217.9","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","215.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","184.9","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","195.2","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Cleaning of clothing","Dollars","81","millions","6","v99923317","6.1.11","209.8","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1073.2","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1105.4","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1141.6","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1185.2","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1180.5","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1228.7","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1282.7","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1361.7","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1450.4","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1502.0","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1499.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1550.4","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1559.5","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1348.5","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1595.1","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Footwear","Dollars","81","millions","6","v99923318","6.1.12","1897.4","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","35301.5","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","37297.8","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","38276.6","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","39541.1","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","41314.1","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","42743.4","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","44604.3","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","46640.1","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","47974.4","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","49114.1","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","50597.5","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","52311.3","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","54397.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","55802.6","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","58724.2","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Housing, water, electricity, gas and other fuels","Dollars","81","millions","6","v99923319","6.1.13","62308.3","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","9258.3","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","9725.6","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","10124.9","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","10569.7","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","10994.9","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","11471.8","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","11960.4","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","12446.7","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","12905.2","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","13378.6","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","13869.8","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","14393.3","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","15113.5","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","15675.6","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","16650.4","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Paid rental fees for housing","Dollars","81","millions","6","v99923320","6.1.14","17774.1","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","19958.9","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","21045.0","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","21968.3","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","22910.1","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","23909.4","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","25010.0","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","26090.8","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","27074.2","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","28001.0","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","28831.0","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","29694.4","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","30623.7","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","31785.5","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","32699.6","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","34371.0","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Imputed rental fees for housing","Dollars","81","millions","6","v99923321","6.1.15","36324.2","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","497.2","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","521.7","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","521.6","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","528.7","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","537.7","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","523.9","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","504.5","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","511.5","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v99923322","6.1.16","552.7","","","","1"
