"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","66092","","","","0"
"2019","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","68830","","","","0"
"2020","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","69996","","","","0"
"2021","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","71970","","","","0"
"2022","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","74846","","","","0"
"2023","Canada","2016A000011124","Total - gender","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","77404","","","","0"
"1991","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1992","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1993","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1994","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1995","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1996","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1997","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1998","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"1999","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","","..","","","0"
"2000","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","3393","","","","0"
"2001","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","3523","","","","0"
"2002","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","3732","","","","0"
"2003","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","3854","","","","0"
"2004","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","3976","","","","0"
"2005","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","4091","","","","0"
"2006","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","4430","","","","0"
"2007","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","4595","","","","0"
"2008","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","4879","","","","0"
"2009","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","5114","","","","0"
"2010","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","5490","","","","0"
"2011","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","6031","","","","0"
"2012","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","6603","","","","0"
"2013","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","6951","","","","0"
"2014","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","7610","","","","0"
"2015","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","7909","","","","0"
"2016","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","8632","","","","0"
"2017","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","8851","","","","0"
"2018","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","9054","","","","0"
"2019","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","9546","","","","0"
"2020","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","9894","","","","0"
"2021","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","10604","","","","0"
"2022","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","11158","","","","0"
"2023","Canada","2016A000011124","Total - gender","100 years and older","Persons","249","units","0","v31226536","1.1.138","11705","","","","0"
"1990","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","32.9","","","","1"
"1991","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","33.3","","","","1"
"1992","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","33.6","","","","1"
"1993","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","34.0","","","","1"
"1994","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","34.4","","","","1"
"1995","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","34.8","","","","1"
"1996","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","35.2","","","","1"
"1997","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","35.6","","","","1"
"1998","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","36.0","","","","1"
"1999","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","36.4","","","","1"
"2000","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","36.8","","","","1"
"2001","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","37.2","","","","1"
"2002","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","37.6","","","","1"
"2003","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","38.0","","","","1"
"2004","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","38.3","","","","1"
"2005","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","38.6","","","","1"
"2006","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","38.9","","","","1"
"2007","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","39.2","","","","1"
"2008","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","39.4","","","","1"
"2009","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","39.6","","","","1"
"2010","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","39.8","","","","1"
"2011","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.0","","","","1"
"2012","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.1","","","","1"
"2013","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.3","","","","1"
"2014","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.5","","","","1"
"2015","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.6","","","","1"
"2016","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.7","","","","1"
"2017","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.8","","","","1"
"2018","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.7","","","","1"
"2019","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.7","","","","1"
"2020","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.8","","","","1"
"2021","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","41.0","","","","1"
"2022","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.9","","","","1"
"2023","Canada","2016A000011124","Total - gender","Median age","Years","308","units","0","v466689","1.1.105","40.6","","","","1"


